RMS,RMV,STD
28.4229921537398,18.96951973998,27.4599627022461
25.6972307059529,18.1245966992261,25.3322160161697
27.7740492824044,18.2299685976039,27.6531916140198
23.4729921562939,18.07354511288,22.9107296563903
18.1021107009826,12.5107566978545,18.172454396326
18.4807990208994,12.4724885999525,18.5751889935759
21.1093831341653,13.3589420953556,20.9324030535162
29.9566030689925,18.9837064080612,28.9960046407603
29.9859973237222,19.0057339479602,25.8259501233287
23.7488588941538,16.0681454955436,23.5839436544538
26.0060564092333,17.3702872312274,26.1548444606286
27.3848447609745,18.6188676583045,26.1610874579286
16.028464002829,11.6416614903875,15.2180909021851
23.8350531573956,16.3947334284871,23.9693439050583
24.606234611552,19.6465320161164,20.2769147192558
48.5726738307386,37.9007739759803,30.6296654736261
36.3932843617094,30.0934516506998,20.6166589117006
25.2941401279566,19.7731538726916,20.9824539705166
26.6370481624086,22.0376685108684,15.3838245113265
32.5080500283009,23.193671081397,25.5318884251653
41.7975086591019,33.9995065395086,24.4527736122273
26.9093330548876,21.0317862216715,18.3337239749468
36.2852907299958,28.354366337618,22.7730829144554
23.9319568523559,18.1480059184624,16.5704033877746
52.6531472541162,39.6686250217496,34.8343371008593
18.2868840219065,14.4228236075709,12.9425635767091
23.308359833688,17.7832177951104,15.2930996211192
44.3014576324612,32.617291769692,30.1526415325393
41.5907846079448,32.5101172911969,26.0904175823602
46.2858673843736,36.6074743234713,28.5245840386214
26.4716794482918,18.0694659354631,20.8449693051811
32.288113084093,24.9636201458506,20.6034634381699
43.3116569346244,34.2273196738404,26.6942090771636
49.7917519977136,39.1616753107577,30.9423850900282
18.8398592864307,12.419195168062,16.9271696783416
55.8503435237935,39.6791471712754,39.594826645687
16.6575896001472,13.4344615582596,16.7468026748647
46.1564813803033,33.5586950256676,32.4080971783119
31.667890763082,24.4672694253689,21.9901085908274
55.446531791723,41.584788593637,37.1483502689713
19.5897114723738,13.8378210443545,16.8092965797914
38.247959692009,28.7282044140123,27.1489115876068
49.61979756227,39.180022991174,30.624006285209
39.4500696614652,32.9147174256819,21.8730096657671
38.7813907680509,30.3732069677263,24.253366453166
26.1639215169492,19.0886580118851,18.9856917281385
36.0653758389863,27.7223151996104,27.2076847832172
39.0429975509515,30.0646948548482,25.4822778994807
25.9724832216864,19.7509926423754,18.0741371909419
28.595533311511,20.7258983217542,20.3416848209304
45.8999346329984,35.0014884668737,30.1951010194727
34.435586948325,25.4966957328797,23.4467961933409
46.8304837350863,36.3909967509103,29.6616520314864
37.6930269527458,29.2428640424417,23.9295098573015
24.2699106073448,16.7319992853129,18.901943903375
39.4025676679665,31.0896495339664,24.4386600617707
43.6132837639681,36.1304609245043,24.5692243025172
23.9415959442295,17.036121559506,18.2441115263047
33.015538015217,24.9775342083745,21.9048686461076
33.6282421775207,25.9945346846956,21.4577537748729
39.6121985224609,31.5631198663879,24.0739966438775
38.7128410399922,31.0274913777268,23.287906732835
31.7904572834382,24.8792273399469,20.0192716561389
28.0173402636429,20.7744159862204,19.5210500659167
34.9143892068777,28.757666967949,19.9140511599629
41.923892764492,35.0894764728575,23.0751310835243
38.4060716973061,31.225316714631,22.4904415661295
16.6271188245163,12.3567836392885,14.2268607841786
31.4853464394168,24.8371647237614,19.4626891512521
43.7997421674199,31.5410827680318,31.7830380490345
33.405839674062,23.7821377893932,26.7447975698333
46.6051641341042,37.6386966672472,27.6433212070702
17.55183014956,12.1028753860969,17.5777462154615
19.6018343769637,13.9335068901043,19.051588357053
24.8838487138474,16.7274989791051,24.7450125418854
23.446814469103,16.3437852452962,21.9213026935892
26.9793476416916,18.9550825649867,27.0697176726065
28.7233474313522,19.7567598534955,27.6329890079149
28.0960259407862,17.8652756404697,27.2070753757694
20.8197998680983,14.5800474935315,20.908563293494
19.1211697763785,12.8446693634888,18.6506719480221
24.7929336706922,15.2823091330814,23.1831768267296
33.7389479126005,19.4103226348842,32.4617379339217
22.5986118098664,14.5610925931894,22.0402519548236
15.4549571597503,10.6333870396447,15.1155185210754
21.5264069820104,15.8692908173018,21.5487312706255
50.6398324576124,35.7232426165753,49.020510440874
23.6441215889657,16.6945754151019,23.2871828559562
27.7753117773645,17.3736464969949,25.1468634474834
25.9730819493024,17.0520773235113,25.9555791964669
21.496050903205,15.6894656127093,19.9609551984741
26.32318961532,19.9455512170672,26.4345166012216
24.0795301181044,17.752253578733,22.9947999157292
21.1953407935251,13.7893099565328,21.3180346524638
20.0519271035725,13.9597002165536,17.9297497541912
36.8896707826587,26.5295908371602,35.9751850951088
31.2550891514838,21.6062184644225,26.8401843661893
34.6132065224213,22.8853103493286,31.9472579057496
32.0335960645994,20.2688622625299,28.5296899648442
37.6253268661062,25.148760241259,33.1746516519838
19.9724919216108,15.5249676835874,19.7804289573494
28.8505510781532,19.4644161654839,25.428812492954
22.0461678780998,15.6377024407331,22.1360323566168
31.1349822924706,20.4054071972947,29.0214866565901
19.4500166537088,14.7093965593011,19.3352528687838
25.0984746294842,18.7820876905645,23.5320261706514
24.5076471944833,16.8952891716871,19.9347204865136
21.8681722954789,14.5469392408972,20.9274628450018
20.6035933355473,13.0474314699185,19.9815530694974
23.3039387894589,14.6987253259418,21.914348565722
23.1446835534033,16.3957128515179,22.6186618296208
21.9281904836303,15.8192898333169,22.0552116570478
18.3973689004924,12.9537800936322,15.6814911222163
35.8784895958302,25.0203589462272,33.028530719517
17.4232012414187,12.8633939757481,17.303393873757
19.6416532148438,13.6874722776218,19.7532329280897
26.7793219077042,19.1060959474704,25.1208422596887
27.1456806460627,20.38667513034,23.1868963259781
29.1529552810498,20.6058295015685,22.326922870959
64.6015260010754,36.3555603533516,56.7446814416534
27.8541573798282,19.9778992812471,23.3291110919774
30.6135747601635,18.8965534421041,26.7856694799845
22.8635336562831,15.3009421280828,22.9956746633379
29.9083020081872,19.8801277342464,29.3065822714002
24.249137329988,16.6053049035533,22.4908928528285
39.6167543165014,27.3207161565152,35.3628891073685
27.8345033988255,19.6623887777582,25.0089879379489
26.3022680736594,17.1019216133842,26.418772401206
32.8170521049946,22.9534421868005,25.3379824046161
21.072341547982,15.5075132426197,21.1249952399394
44.6724254420239,33.2394149983927,34.3583038865114
37.1955769869817,26.2796703222254,27.2567171578968
34.8910523163577,23.1801896800403,29.8614454227454
41.8937241266092,30.3037345514178,31.7327695814383
57.4539303266799,41.0460333320404,41.0701524217678
40.2199089036275,28.3710680602688,30.5260553406265
51.069992440819,37.6191846349966,36.8458222865429
66.9069740594516,51.891700606778,42.5190329916164
47.7351851729706,36.5483159117963,31.3536855065196
39.0262658986342,27.7425631566231,35.1509839556611
42.5557377521708,30.9049960496264,34.8294793989279
52.4091092823073,38.960330479294,35.9141235600413
61.7990727665147,43.7999540472267,44.3927146297547
33.5004890195273,23.2414832354684,27.0370390110255
46.2278224117643,33.9689208846675,32.559027628224
38.9471198403531,29.0603321614645,30.5178041114592
43.8933263587012,32.2457877832783,30.1774400664968
64.0942482332068,48.7104449517853,42.0623234787475
26.9793054593677,19.274867516131,26.0493970305829
39.4969990809374,27.1273158263312,32.6830215573999
49.8310377994257,34.0172093882683,37.4908934281949
45.4053265771782,34.1872617933513,33.1908832821999
44.2006437034798,36.9587623082808,24.3840328385271
36.9787204209472,27.2029428994714,34.1242204954238
51.0574337530917,36.0512613545014,37.267037198388
61.5681426556081,44.0206132360623,43.9871699422095
47.4695839919384,34.3036247527843,34.0488545979381
43.9945891125853,31.3864728430277,33.6397279114993
32.6038871955514,23.1121021375553,30.4375707880538
49.8168163914342,35.8960416473566,38.3094441880155
53.5475251690963,38.32977793167,37.6495426764406
66.6619114241776,45.8510041483541,49.0282729881493
66.6818455098994,47.4820885446064,48.4442075050626
42.3864429972565,32.149519885785,30.7224821347969
25.8397599286564,18.3250723531072,20.8496297244458
63.4206559411819,44.9232090314138,45.1973322624176
37.8925182227753,25.7997492613286,33.7262158527684
27.0680829867766,20.1414901400417,22.2001955951464
90.3971614789079,68.1287214355697,61.6054008876313
36.5255382376243,29.706194724063,26.1994222356922
34.1772813385545,26.1698257796961,28.7035680483867
42.5825009494013,29.3617182518967,40.0795805617179
39.5015942664038,26.5380776307726,32.4453388636232
50.5299843866542,40.7607056939683,30.4266381380751
84.4312700485333,65.7324146478109,53.9254918690335
46.4525366163553,37.5536739268768,27.7510967054339
39.8701955444109,28.6060173684494,36.1540048680957
25.432210592379,18.1912037404147,25.5457132077521
38.4351017856584,28.2128865195415,37.7254126365773
62.6565373328354,43.4378740522575,47.3018473285047
41.8996950283921,32.1914942131888,28.5377233870814
63.4816496356109,50.6358818080865,38.5363691259231
56.4696705983193,37.7512604843845,46.1353685179781
40.079041916808,28.6577359592609,33.0048072579973
33.4934625135429,25.7253892217231,22.775628954957
35.914279730655,26.4719904060645,33.1092259328445
47.8471532099276,34.4942732266191,36.2299485344767
57.2067481576541,43.2279742810023,38.4799440518561
15.930796974003,10.9607890069886,15.8813795446261
19.4494819389731,12.1307890739072,19.2504687188534
15.7715612820948,10.8475479166769,15.7717502108045
25.6942516318127,16.4759985009883,23.1477947975992
19.5560980171559,15.4100844176642,15.4091926078679
17.1440045807355,13.8224106563213,12.2166277109437
14.1782701517369,9.96270612695169,11.8821839322914
10.8353665631495,7.18244556286113,10.8174666321381
11.672128354127,8.07606548300769,11.5378700464401
22.852581302212,16.2783069554658,22.6825832142036
29.8416674260069,17.9417403525446,29.5724759201403
12.6689581846441,9.52483099739649,11.0844652975847
14.6488763720876,11.6264282635516,14.6941507954648
22.6676633945543,16.2717060142049,22.5372301164091
14.3139831214855,10.2458644103231,13.6768265289741
16.4315210174632,10.0368583998088,16.5136135766964
9.47053982540406,6.59439256154289,9.41168662916163
18.7145450979606,14.3961952860204,16.1472480767452
22.5827977300807,16.3948840390685,18.8276186505333
14.3701215428452,10.4432765904849,13.8808164673897
18.8242476586787,13.3628346992205,18.9304596020844
23.001892490877,12.8625074429394,21.5909898627338
28.418210423573,21.7283456286516,20.2032832472122
21.0467700708724,15.2315208544235,20.674260432225
13.1228011547464,8.89556277367026,12.6488459616609
17.7655385868996,12.9232678358829,14.7108017626757
18.2309260397673,12.9413448079039,18.3350695073014
19.2756510024347,14.443342663787,13.8167470053246
24.7319733965823,15.3521067484882,22.0306857857304
9.22582307669425,7.5513588502168,8.85286316380593
12.0644136354418,8.471994309602,10.5401852775107
15.1405143105582,10.475074697128,12.1454544763967
36.1827645068937,24.4365650485535,28.6603402120285
16.3007898465302,12.4414857742583,13.1808864073142
19.8301423045966,12.1109835478625,19.3675298702306
15.2195285702283,9.7678994178906,14.911507747903
16.4888347084985,12.1359261877405,15.7473691304576
16.1561757862932,11.5583040064963,15.9724332310192
23.9943363893556,16.6466482108015,22.6988741412284
17.8840840563024,13.4574689818596,14.1172060653408
13.4039202651505,9.45591597151988,12.6462453274464
19.5234155544051,12.1016486426063,19.3440398287955
17.5682513138104,11.6381910574439,17.6516363919935
27.2627120347188,16.965569732993,23.2358901203392
18.1251815906463,12.8920156012105,18.2253529291407
10.6074498139281,7.42985804561613,9.83900002434445
14.4684611377677,10.3183919673133,11.233898612818
21.9441307198575,13.6974267971035,18.1901462149379
14.9614640927579,10.2793939375588,14.9929168184667
21.6588510619448,13.7282000386643,20.8750989934574
26.4937790590248,13.8838177662177,25.722429191736
16.1723789969467,11.3488675177209,13.9473948832485
21.0902694118211,16.7998408005633,13.2516046468233
17.4456448104778,12.8537111551703,17.0996263497389
23.3598861545499,15.6022309999717,21.4971105743246
16.7194027350311,10.6550115539368,13.9217200061554
14.3444097358886,9.88709899527855,13.3099324560786
16.3496254058882,12.4288255326863,16.3310668879891
12.8832904922079,8.53162427209127,12.9574875375186
14.8561729891865,9.56626831730814,14.029787885384
19.738508156369,13.4013693866086,18.0369067421132
9.57278154066687,6.72877920574294,9.54816813904197
11.7193858376599,8.7201616998147,11.7843464941686
15.2625000572532,10.3492750220429,15.2299022665564
15.8812899767153,10.9320679894697,15.8021686018647
13.603413989694,10.0615730380583,13.2655608343258
16.7946830410833,12.6602991479614,16.8193834632288
11.0868764099832,8.25482635426356,10.8780452511971
11.1020240881191,8.25113574217253,10.9936552962715
13.1005315344628,9.09405975407348,13.0477809141689
14.2151359027846,10.8094338023517,13.852327131502
16.5177426966834,11.8279704250874,16.5947011154698
12.3953308849678,8.09263476965893,12.4600829156445
22.1831972592197,15.0813942272846,20.0800439906112
10.0631682523325,7.39561596827784,9.31482835123869
12.2923198928365,8.72024962109251,12.2006302948226
21.0729791801402,14.2013836047397,20.536472446928
18.329409597964,13.1657849321446,18.0516602462664
16.1568338160693,11.3843017461501,16.085749533865
22.3438695608027,14.9142154268276,18.259790350413
22.7450631169758,15.4549320315391,20.9070931059122
23.8638053906161,14.3676800569461,23.1738506497361
28.1663680264967,19.6314509722093,20.5436065328197
18.1831711273512,12.913569624125,14.3166819543805
14.408631083523,10.5339562756496,12.1073470416675
22.6415380653984,15.2032740102741,22.5829099247614
13.3572846561108,8.81538267999635,12.8581448165436
13.2367666380574,8.91341350804122,13.2141919379316
15.1056061331611,11.1957769298516,14.7967848663408
16.9113758557441,11.2000636560026,16.8104568081028
19.7112311350339,14.6745676428759,19.4964028464552
13.9115755938482,9.93307115505887,13.992129036639
12.4220491745668,8.37643450063426,11.6544115591301
17.4470194642438,12.2378667095546,17.3612832648049
19.8407608555726,13.8842010502867,15.4594413564243
23.461112811774,15.2425656137531,20.9971644887789
14.3800098728892,9.88983060015746,12.753479650074
13.1739983087837,9.75656409861984,12.8751554795116
10.9824619151531,8.81426148039053,10.6411309313549
14.643768347925,10.6236969394171,12.5550453097336
13.9548470923502,9.2400245675762,13.4776288002976
12.3099906783728,9.16006934006047,10.6444617773082
21.9606601768351,14.2392856092223,17.6701267374889
15.332787323178,10.5338701049701,13.7086574677034
19.5327004716045,12.826800211263,17.4561932812746
18.4508049711797,12.737849277472,16.9357526667691
14.8556501309767,11.3823045381257,14.8800639397713
19.2881331596283,13.2817331991014,19.3550251751349
12.1649611125819,9.20190529446344,12.1297682438698
11.4788290390974,8.6455859146633,10.0163928159797
15.4414532083777,10.723912550737,14.6188770570986
17.8410618865664,9.8155007902705,16.9516382000396
18.1572565562842,11.8138078866163,17.6526561406514
22.3047203339172,15.3210827017738,20.955962265718
18.2062572980334,13.4924320522342,18.0250026389297
16.5387708068423,11.9688208729049,16.087231296912
49.2067623859957,37.7598800050642,32.18498342003
47.4804518252186,35.887669431548,31.2682985462389
55.4124639471115,40.8588845948917,37.7110221723889
49.1831262251883,32.4695492559348,40.2476583311583
43.6113458527536,29.9463831047693,32.7441763328424
54.3073443364892,36.8324485315907,43.1753169696608
32.500637858697,23.7702796063899,24.5497472509755
47.9497589613678,36.8055045737564,30.9114408195768
46.0712600348989,34.153159168762,31.2928241746391
28.2138259609229,21.7951173346,20.652486771009
32.5580445078875,25.7011341845701,21.0786623824085
48.7879975414625,35.7553384117021,34.0522796750755
47.1394314683258,35.5847977658555,31.2387075515113
53.4662645880192,38.236964879078,44.3074636482741
34.3182994617319,24.5080156838183,27.0296242260317
29.8930068824933,24.4494769419919,25.6046577994663
41.4428282939947,30.9636835558985,28.327747232015
44.2349639545385,30.7425191036541,32.2264081208494
52.7124035340969,40.9336497129317,34.4178360838359
58.3991740001724,47.9446768282583,33.536533261133
39.77997509584,30.8695217012416,25.2356699435341
53.6052377272519,40.5205014056737,35.4974272614031
46.6419795077569,34.780393155867,32.3134187337822
34.3370952865304,24.3482543830377,26.3367008239507
41.5890225762017,28.089304190723,31.6212077403035
62.9941918510115,39.4874963809187,55.1424937178815
34.4017876271417,24.6410260710298,25.0988264342517
52.827342606952,41.7935799136522,32.5595095094775
46.9758055647641,36.0626651329226,30.3525617788851
48.2702928884978,33.8039740423789,36.9135700470554
42.4725012304528,30.3469741785442,31.0377024317408
33.0824211455443,26.837184289117,19.7599095010243
45.9812904118109,34.9600644547531,31.1537799926745
44.6525834560233,32.658575110903,31.9635242495609
39.2736514225183,27.9822633261262,30.2789772876216
44.4325668050239,32.9638728692762,31.6217343962579
30.8110701025202,23.5853179661443,25.1631534573561
35.9118866040412,27.3123545591211,25.4569934643741
40.3516531381962,32.7493145104412,24.6339308559721
29.8630339086921,21.4614431458616,27.0276219834094
46.7212387397615,36.4384067328761,30.1048492091168
40.5045706626448,32.0958231550313,24.8510958789886
32.2983479458528,24.8281472848387,22.1854211633367
49.2459608621168,36.0933291045073,37.425787055194
28.4774963714302,21.9593931768796,22.5544452201051
52.1751421215552,41.1562234336478,32.2547514695772
47.0211784518551,34.2053662272173,32.4556383486255
60.4411163504742,43.708135207358,42.4240101753157
26.1606546753114,17.8939219641898,21.0987294106187
58.4132675934095,38.8127632061326,46.4509362533615
46.6134700505549,34.3402215476326,32.9588729302214
47.3515574356791,36.6740078598999,30.1352261739019
37.2128162169145,29.5749119174761,22.8029843904287
42.9159962861672,31.7878415622354,34.6442277180722
70.6566069504627,50.6048020289232,51.2471792721151
29.3836965267523,21.4982323765531,24.1005873312653
34.1007703466188,25.6529215072444,24.4543538498852
62.5333627208892,47.9818977866399,40.5945156270059
17.887287821446,11.1852514692909,17.1584884780247
27.766130105995,18.6968881756059,22.5846627595033
32.8376797833732,22.9316653526867,31.1689337978789
33.6563886830621,23.531973182252,26.1333003271266
24.8831914684061,18.1319022432731,21.6334300896515
26.4685945609129,19.2964891097724,26.179025755038
50.4800831566341,38.3375107630039,33.3991473325937
28.2450410218969,20.174519512111,21.1237729242342
19.8259337935183,14.1997098557328,18.1021115836966
21.9920084354497,15.3063326982677,21.1805464241828
31.1296564714618,22.9953295338057,23.469998137903
28.5374465922661,21.7384104360063,20.1904294077109
23.0063692631247,17.6304131814849,22.8417942812225
20.9253980416787,15.3335747345235,20.5613315133646
47.614553552362,33.6211769178531,34.3601870728701
38.4907174673719,26.7642334446994,38.2899624321969
27.5844058639809,21.7197867197023,18.5715666136441
26.3276593116724,19.8702963801701,22.6494279413801
37.5408013872726,23.5336778651132,33.3582159758709
19.2694586556074,15.1787940135153,19.2538009953553
28.3550892019429,20.2819867227596,22.0710848947863
42.7208343125388,31.8466196274499,28.7023809622968
23.5141195242316,16.5612964360363,18.4360183733447
33.6395508657382,22.1001339929473,31.6915707036323
35.1384242472346,24.2608284953165,28.3534089981615
41.9372417450662,30.028718161395,30.7276478210452
59.2651019398026,42.956793532454,42.5592472462655
48.7980991067607,33.023412136267,38.1774835534607
23.1559869678427,16.8329684041484,20.9323127375609
34.8510944288112,23.6617928817902,27.820069223337
22.1885739174905,16.5899312377575,19.4773844204901
31.6322979055567,20.2869010953421,28.0171117020528
35.8891219946161,22.6319767805619,31.6902394108864
39.8235454839388,29.8422830961963,34.5995382040472
22.0019302407897,16.8019503562913,17.8991184709097
33.6217548499507,23.9453558276848,26.8379601335696
23.9507988025452,16.9246251008422,23.3147285454399
23.8355376038022,17.5039821393746,23.8960371661075
33.2339713557782,25.7630297525929,24.6237399223937
29.6601660967127,21.8794929300947,24.0724105358577
25.9580264274448,18.2344467867646,23.5975243730734
29.1531362380537,19.0744690264048,24.3824827357634
29.2274255267796,21.7437666936599,20.553466629482
33.0628271824703,24.7578570235065,24.1309757596957
23.7355763952582,17.2649422190462,20.846461703009
26.7166636319244,17.8364341560386,23.0573943765633
44.9497949707108,30.697349145512,33.8947690499103
27.6274885058739,20.0645062988223,26.395790989115
25.4142418875602,18.8203904544363,21.5676120398856
27.0931477114217,19.2622048348874,27.2288013057102
31.8306733704603,23.2531941711563,23.4689394727633
35.1295647945173,26.1702150668681,25.7235783945404
33.5754957764947,20.7998388906115,28.8443121397651
36.0335227608015,25.3414439970301,27.8142893887134
33.70567579311,22.8093710803135,31.8069696919655
35.7686161199859,25.5310492686556,33.4885989685477
21.0658772060487,15.4777402971665,20.5712832869557
36.9567969428504,26.613457605467,28.9092594887873
26.5961723652952,18.736055262879,21.3743824381115
21.8681834447931,14.5928078111638,21.0638992731391
40.5744780922972,27.9827495226407,35.4598291935679
22.8474599487049,17.1251523831092,22.8915644417343
23.7092654353999,17.2297199051089,21.8415576191065
21.4454791014789,15.2137144108704,20.9725720476991
31.5979466523778,24.2140840326122,24.2421136036717
19.791030823051,14.9928797428569,19.7114590656096
26.7276383999,19.2652945065502,26.8800041639261
70.5388760598641,55.0130626159072,44.4067811229612
34.4941710540777,23.9515974598136,27.6826173090575
37.2681850588834,27.7468011859317,28.3961066559711
35.5596231294854,24.1365409685999,34.6399945064999
21.0478624932566,15.6127099146275,15.6355395854738
21.0662659619596,15.9324586889918,21.1879748019988
17.2964129892447,11.4335643999141,17.3775907409075
47.9450432500738,35.4342110034145,32.96301866555
64.4833480489961,48.4825434929168,44.4403851470191
52.7755981664167,41.386139716536,33.1681185087735
54.2212064893282,40.5998398174468,36.2702638757872
30.2621149143772,23.2018304018693,30.3404133044482
17.6495711462431,12.3225609389302,15.1984273075767
28.500043928655,18.8669280351685,26.3616385493782
21.9172284085118,14.5254247070743,21.0284481066471
28.0380226993854,20.3398367635368,21.0775879594056
24.8097660596901,18.7367258566996,21.6338243896288
33.2488092479696,23.4556516331458,32.0783378590141
25.7595574280854,19.3536314437901,25.3216949630628
20.9555592156827,15.0568875730809,20.6613183454861
61.6833837600083,45.4736664054388,43.118606755835
26.3653443704693,19.5958202943468,22.5565508163286
36.0477200139277,25.7237510647117,27.9335008467582
18.0996181930475,14.109742090498,18.086389155572
25.0959450271041,15.6132696834962,21.2862863012474
24.118648623465,19.7810046718879,23.809155542624
69.1946384443706,52.790175618472,44.9929316467793
73.0204608494077,54.8934783901296,48.6281088037471
24.2418856461484,15.5540882864964,23.4397769004175
18.839102170163,12.6893690623908,17.470477057384
17.8672437836478,11.7095313955817,17.9698852705634
22.0704873287593,17.4703701044699,22.1979472648271
18.1752048365823,13.5310085434571,15.5449605214984
31.0194256873299,22.6175136860004,25.6522388330259
46.2929067911567,32.162376727876,36.1381600261212
27.7557550834527,19.0471898174075,24.9681783041652
21.3336209285928,14.5215100450455,19.9194181860578
28.3518191093014,21.1018169899537,26.3959480092614
31.5320373083271,22.8734554702853,26.489767777072
27.1571707707955,20.4438701182389,23.2195972969149
34.276321865703,24.5631442981635,31.4703621333301
14.291431532516,10.7245378603519,14.3319080128956
28.8533136448417,18.1617083094568,28.7887896677942
22.2967496679356,14.0710196565116,22.420234139491
59.215162638524,37.5807027046816,49.6416078893256
32.1266398396879,25.0684548103235,23.4786184505447
38.7306252524911,28.53272196724,34.8017965199226
30.5982958762315,23.2289020937603,24.1391820930231
40.1599309347388,26.2577920123692,33.3222365463873
20.9391105974526,16.9178225242523,19.932475573527
30.0041468308078,22.1578294724662,27.6531666580075
17.1881387796003,11.7818462381724,16.921046795386
30.1972794391845,19.7148990772198,24.6359749053157
35.1670048813478,24.9294942358134,25.0024622055159
42.1300921555129,30.1001562039087,30.5848007474887
24.0209120933494,17.6462094258784,23.7854274790285
27.4598045051273,20.0865044541331,26.3032207838438
26.5152250441727,17.8342777826511,22.008044761421
19.70004954022,14.6476382174016,18.6394310664415
22.5909618326356,15.8092803809357,20.9071220976829
20.7700390286271,16.9416033164178,20.5502407415981
32.5247020313335,22.6551581727587,27.9227029843974
17.0063731967345,12.8153248350455,17.1033906319476
21.8005811122454,14.5758358135164,19.4571444102621
49.3940579024026,34.0298143184924,38.7257093476217
21.297424740709,15.9091222732386,20.887361884812
32.9371098099788,24.4134803088669,33.1110620383976
24.2729334125482,15.2592432077697,21.2561253823663
17.1860204361907,12.3473426423316,16.9941875102231
19.4195393867587,13.4039318855415,18.9368346480445
31.2718352288842,19.2382353882557,30.1604135403113
22.0201118189412,14.4105900695808,21.6489168868582
32.3942246399728,21.910147599686,30.0495768481069
27.5461138482227,19.5513994933035,25.1933061424644
16.5852042643613,12.8929359619707,15.3251130221471
29.4302016384667,21.0294962798488,22.4918042431239
30.482566468438,21.8219785756623,24.5596635462831
39.78604162256,27.7017754336078,34.3378991961877
41.1793006729417,31.7693647767769,40.8236569193921
28.4060710622864,17.8383265474571,24.4008725918327
25.4321604598441,17.9650628820135,23.7189670570025
22.4512795182493,15.1359102935951,21.8319322914028
26.0286945127791,18.0018897904551,26.1419577785981
35.1639910643675,22.9290178996761,33.2771003842297
42.4948726642585,26.040800276167,36.9559606213885
45.7376695586676,31.2987481922367,36.0178059093021
22.5145212602921,17.6005486000791,21.0661171977885
49.3938225316876,34.5938567212045,47.3910888367158
32.2071536369657,25.0569774603108,32.2339708100417
26.5379236132087,18.1430950908733,23.1027221296589
42.9725458249735,24.9915556890212,41.9877817250298
25.6617350090037,17.3091614370011,25.6332988468794
39.0638951689312,25.2209038779806,34.2869835359156
21.0932187334085,15.7743151402097,20.8357975056716
56.8232463749214,39.6584382589476,41.74662538248
23.2002938152344,16.1361881282244,22.8932673217623
35.9216033105698,26.0536285725886,26.4496501387725
22.2930715556776,16.8269972763952,21.2629013821162
26.0098264886283,16.8361058107033,24.1741068374097
24.7429077179427,17.8179032824303,23.0080632193355
26.3633119945337,18.0364745230122,25.8409161781606
38.2374729611035,27.2790875040826,38.4088189150156
24.4073546947782,18.6263460993319,17.6402356495218
24.2326620980619,18.6953185749322,23.132059866925
34.8387906629924,23.3290501733393,27.8612029240434
38.0845151563058,29.8229704308213,36.5631187031259
27.2549393936454,20.5808744915444,26.7872395823059
29.3284767241079,21.0466930587248,27.9285023801022
28.3753930880001,20.513891166594,28.5398581604817
32.865844663354,24.2712762654555,24.5921107355628
14.4787892772398,9.76582489634504,14.5047711964204
30.0999182307512,19.2922709240256,28.3172456596086
30.8617824628412,19.1762056827585,30.0926020171946
27.5517806844729,17.0904722041217,27.3532599443441
28.1588884311239,18.1008633892463,27.1403570904586
32.4381379617854,19.6184944076896,28.5167166369695
39.205005089619,24.9435620297873,33.3459775429606
24.5999442977458,17.6287176258276,24.4861334932632
31.1955158241056,21.6512441637181,26.1378650555076
20.6837499849004,14.3656453312967,20.7761557816978
21.417491050621,17.0017776448075,17.9080688831453
19.2680357069429,14.951235007946,19.345081275737
20.2230675115987,15.1798628544869,19.2427387439618
37.2978100406407,28.4278876874781,32.2333954128117
21.9230124895343,15.919153492591,22.0474706431054
21.2238528354734,15.8946525918229,20.6531590049757
24.8829783806989,18.0397323843723,24.6589598075185
32.3509379434802,23.6882363560175,26.4493614175051
34.8717604464088,22.1102553890194,33.8892086538606
22.4547613221829,16.706260168523,19.3201679457151
25.6535608006446,19.9678277018429,22.9841580420357
31.523522196246,22.2470232746112,30.9100452320661
23.3666179405591,17.5142819568754,20.6744578796373
20.8999246579975,16.971244946665,14.5651209803587
36.3749131506605,23.779565961319,34.0904029090509
27.3506095633525,19.2057060181903,27.1604296112194
34.773104514124,23.4628222224386,29.3946925212507
22.0686949184698,15.2227657834058,20.4414746303929
20.99195115516,14.3408699924805,18.5423385921706
28.6713945965845,18.7645018926673,23.1224293714701
33.6391515691892,23.2449432040472,32.4242701857083
37.0613230450708,23.2503738898027,35.0554565284499
24.5596972337764,18.7365441463518,19.5523169692945
29.8908288507881,22.3418860557308,29.042132313239
39.4029746148273,26.5844626389852,33.2956030659909
35.9031837123786,25.709605188775,32.6693988339679
46.2420365130174,36.0401511164744,29.243811024746
21.5353869343153,15.01019982023,19.2183031910342
29.6487210967128,18.4037378305287,28.5197156324415
19.8540075595286,15.2718168720351,19.1534359922281
20.1343439061971,13.7297511167021,20.0378783468202
28.8221902561958,20.2404006390759,21.407727725673
37.9940221802345,26.3147189903047,30.0079383271488
33.1807238708825,22.4158270460709,28.65158178406
22.4091663366201,15.9069959736063,18.1921246819092
16.222594918426,11.4127099288386,14.5658233879693
37.4467023301654,23.3597048119751,30.7740098322003
32.8225563931641,24.1897979348227,29.2056531913613
24.0070326778495,17.2256367119611,22.8387976045822
21.9042536507844,16.5219692624057,20.8811687209526
22.2556844007739,14.2426587529992,21.984338823368
